GPS_id,Latitude,Longitude
5142,34.1505416333,-118.2548179333
5143,37.3846114551,-122.0844592098
5144,37.3708393039,-121.9169676304
5145,33.4457616027,-117.5815093517
5146,37.7815439217,-122.3961097011
5147,34.0755943333,-118.3840224833
5148,34.0912442333,-118.2793629
5149,37.38926705,-121.9838502833
5150,37.7133622857,-121.7252540588
5151,37.7810268,-122.39516795
5152,37.3939610167,-122.07944585000001
5153,33.4439398056,-117.5861120224
5154,38.5408165667,-121.73698675
5155,37.52153625,-122.25197163329999
5156,33.4419501088,-117.5840440392
5157,37.6799569303,-121.91927433009998
5158,37.3370217,-122.0027183167
5159,33.9574305288,-118.3800244331
5160,36.8109505833,-119.80795891669999
5161,34.0541861,-118.2255519333
5162,33.1200993061,-117.3158687353
5163,37.7597119684,-122.4214200232
5164,37.3979802,-121.95466098330002
5165,37.5386354084,-122.3008399002
5166,34.01927721,-118.48855543
5167,37.4235739588,-122.1720349789
5168,33.9097676333,-117.45666750000001
5169,33.7594313,-117.8892485
5170,37.7411279,-122.47469580000002
5171,37.6797909333,-122.08417468329999
5172,36.0525650833,-115.1716434
5173,33.8114615823,-117.9213553667
5174,34.04908466,-118.25578898000002
5175,34.05064335,-118.3095253167
5176,34.0685574833,-117.5570771167
5177,37.7794153515,-122.42353341580001
5178,37.3717685333,-122.08812000000002
5179,34.0170244619,-118.40712547300001
5180,37.7789321804,-122.3940896988
5181,33.5504874333,-117.6712965333
5182,36.0176191333,-115.1174329833
5183,37.3971042833,-122.0600355667
5184,37.7816982,-122.4516390167
5185,34.1476077167,-118.0813501333
5186,37.3875903233,-122.0828043256
5187,37.7815926889,-122.4109098315
5188,37.2507248891,-121.86262607569999
5189,37.73696375,-122.2152431
5190,37.7735444333,-122.43905531670002
5191,32.7474724333,-117.1460999167
5192,37.7682722267,-122.43468761440002
5193,38.588883,-121.2661806333
5194,37.8786049966,-122.1836274862
5195,38.6560374,-121.1241056333
5196,33.9421800167,-118.39745915
5197,34.1510377667,-118.4471532167
5198,37.3716365237,-122.04574853180002
5199,37.86581145,-122.25869435
5200,33.7828208333,-117.89224470000002
5201,37.273231041,-121.8547137744
5202,37.3879606122,-122.082387507
5203,34.1872239667,-118.31783088330002
5204,37.8197277131,-121.997881959
5205,37.2871663833,-121.9437101333
5206,37.3837045306,-121.9951129732
5207,37.6880401144,-122.4715733528
5208,36.0617452233,-115.0412857533
5209,33.8126048833,-117.92255098329998
5210,35.9917654333,-115.1028358667
5211,33.9197442333,-118.39661973330001
5212,34.0602804777,-117.1825510366
5213,33.9441253891,-118.4024477005
5214,37.687976079,-122.13015384220002
5215,38.5748056527,-121.4026111364
5216,33.9411072667,-118.40426245
5217,37.8969667,-122.06328500000001
5218,33.6713541987,-117.6473522186
5219,37.3363377833,-121.8938146
5220,37.401038206,-122.11093962189999
5221,37.8480700373,-122.2520184517
5222,34.0346199167,-118.3456304667
5223,38.3650710748,-121.965225935
5224,32.7540141,-117.2121375833
5225,37.4086821167,-122.0776879333
5226,37.7960919312,-122.27821168090001
5227,37.3198934761,-121.9485425949
5228,33.56377325,-117.71350751669999
5229,36.1190515,-115.1548225833
5230,36.0928404884,-115.17541766170001
5231,38.5678926,-121.467771
5232,34.1477259694,-118.4281727672
5233,37.7323088167,-122.5014095667
5234,37.7325398833,-122.4989336667
5235,37.7342121167,-122.50237098329998
5236,37.7334610333,-122.50243203329998
5237,33.6781221333,-117.8625245167
5238,34.1521248,-118.8078109333
5239,37.35056665,-121.8798294667
5240,36.1140365601,-115.1724090576
5241,37.7591629028,-122.4189224243
5242,33.7665814159,-116.5390205383
5243,37.7627348833,-122.4073290667
5244,32.7485300333,-117.1310189833
5245,38.7141793667,-121.3658266833
5246,37.9291572,-122.0399104667
5247,36.0056695,-115.1183265667
5248,37.3715258333,-121.9956014667
5249,38.5971513293,-121.45304203029998
5250,37.75479015,-122.2498969167
5251,39.3138551,-120.33840982999999
5252,33.7292919891,-117.7898311615
5253,36.0879333525,-115.1768875122
5254,33.7999515833,-118.1246754333
5255,36.0918434803,-115.1743340492
5256,34.1015783752,-118.3399882743
5257,33.5583108452,-117.67073452220001
5258,34.1199955167,-118.1500889
5259,37.3256731167,-121.9450225167
5260,37.6834180333,-122.06336819999999
5261,37.3256354587,-121.9459462166
5262,33.9594505921,-118.4320378304
5263,37.7819325,-122.39326698329998
5264,33.8117680667,-117.9183781167
5265,37.7447781848,-122.42041053210001
5266,37.8214238059,-121.9995706097
5267,37.3237595333,-121.96893064999999
5268,34.9835571363,-118.9481860399
5269,33.8740131125,-117.9242723004
5270,34.1416430667,-118.1320541
5271,36.1266425667,-115.2062988167
5272,37.29207015,-121.9301227333
5273,33.8486229,-118.39529920000001
5274,32.7159821948,-117.1669685841
5275,34.1465342333,-118.1396264167
5276,37.7714769598,-122.43709597590001
5277,37.8335053625,-122.2919297218
5278,37.3267360264,-121.8920016289
5279,32.7124616678,-117.1575593948
5280,36.1434818,-115.10521425000002
5281,33.8477420667,-118.3892282667
5282,37.7665671,-122.46714155
5283,34.1461881167,-118.1514824167
5284,37.7654544833,-122.4528543667
5285,37.57960815,-122.34610446669998
5286,34.0489481449,-118.2399702072
5287,38.9603036542,-119.9414567564
5288,37.4171218872,-121.8999481201
5289,34.0037585,-118.4085638
5290,36.13034713,-115.16558915
5291,37.2580468833,-121.8765807833
5292,37.7652189736,-121.8970763683
5293,37.7816469833,-122.4930364167
5294,36.0736009886,-115.242632118
5295,33.68445186,-117.8150117397
5296,37.7636950167,-122.2432645167
5297,34.15394975,-118.4417047833
5298,37.3940914958,-122.07962315770001
5299,36.1191395946,-115.1715445518
5300,33.6721577937,-117.6637995243
5301,36.1041827,-115.16914156669999
5302,37.6012612386,-122.0672786236
5303,37.3241562667,-121.81330285
5304,34.1375649332,-118.1322805287
5305,37.37452805,-122.0552467667
5306,38.6730500698,-121.2672698949
5307,36.1179609174,-115.1748812199
5308,36.1010559124,-115.169580756
5309,36.1196887212,-115.1725922386
5310,36.10046654,-115.16986352000002
5311,36.1230568357,-115.1699995995
5312,37.3354651732,-121.8883388291
5313,37.7781236333,-122.4058743167
5314,34.1047389833,-118.3306422333
5315,33.7880148167,-117.85247186669999
5316,37.6545005833,-122.0322877
5317,37.4060112267,-122.1484422684
5318,37.3356514,-122.0154945167
5319,37.5802930333,-122.3466302167
5320,37.7791371,-122.50958103330001
5321,37.8976030357,-122.06035652899999
5322,36.05325388869999,-115.169044733
5323,37.990457,-122.307607
5324,37.8704327857,-122.2996042808
5325,38.0209489667,-122.26125265
5326,37.293455928,-121.96429252619998
5327,34.1365530667,-118.3520693833
5328,35.9990000667,-115.1045322333
5329,37.3295257652,-121.8924951553
5330,37.3569057752,-121.9392728806
5331,37.47722155,-122.22324929999999
5332,33.832146455,-118.2794415951
5333,33.6883888038,-117.89333224299999
5334,34.00682835,-118.47496915
5335,36.117163567,-115.17557859420002
5336,33.8094263764,-117.92456388470002
5337,33.7614989167,-118.19684820000002
5338,36.107724749,-115.1750314236
5339,33.9854549667,-118.47254666669998
5340,37.7643505833,-122.2430120333
5341,37.7990841833,-122.27270363329998
5342,38.5809138305,-121.5020323478
5343,37.4382106822,-122.1604371071
5344,34.1108386333,-117.17203135
5345,37.4260789328,-122.1451485157
5346,32.7435238,-117.21076765
5347,36.7374646667,-119.69884094999999
5348,36.1232994903,-115.1688194275
5349,32.7479913,-117.1298128833
5350,37.6505425,-121.9039784667
5351,38.6270004833,-121.26375238329999
5352,36.10222955,-115.1726934333
5353,36.2761956641,-115.2076363564
5354,37.3311825667,-121.90825475000001
5355,37.36556335,-122.0312430667
5356,32.7530545333,-117.14596985000001
5357,37.7675598123,-122.4357926846
5358,37.9878256937,-122.30946064
5359,36.583482483299996,-121.8961250833
5360,32.7689628711,-117.1532893181
5361,37.7659013018,-122.4666231806
5362,37.9348545167,-122.0592755167
5363,33.8446849248,-118.07380199430001
5364,36.1079188791,-115.1727085718
5365,36.0549191333,-115.2815140167
5366,34.1503579333,-118.4459384
5367,38.0083325,-122.2703532833
5368,33.7590522667,-118.1322569
5369,38.57241496049999,-121.4654192015
5370,37.3409042358,-121.90433502199998
5371,36.0202379833,-115.0887956333
5372,34.0957846667,-118.28432388329999
5373,37.78322725,-122.4328151
5374,33.8163376,-118.18256035
5375,32.805708662,-117.1159958839
5376,37.7618179321,-122.3916397095
5377,37.8347340238,-122.29387164120001
5378,37.5649476333,-122.3216615
5379,37.554489,-122.3026711833
5380,33.8850704833,-118.4087551
5381,38.2718462405,-122.6668167114
5382,37.5120684167,-122.29383435
5383,34.4243458384,-119.7020423412
5384,34.08022265,-118.3855159333
5385,34.4233103901,-119.70391452309998
5386,38.6892118917,-121.59463288710002
5387,37.7610315,-122.4361913833
5388,37.5123369167,-122.29269925
5389,37.6490510111,-122.4914324284
5390,37.3284407,-122.00612570000001
5391,34.1451801587,-118.258950098
5392,34.0192743168,-118.4943830967
5393,37.3895409,-121.8838343
5394,33.7456281811,-118.01228284840002
5395,33.9912733845,-118.4461703765
5396,37.4257090833,-122.1453592333
5397,37.6996468,-121.9066351333
5398,37.3944935,-122.0788807833
5399,34.1506062833,-118.0696660833
5400,34.0620035627,-118.3542376757
5401,34.077524,-118.3892316167
5402,32.8054431717,-117.170803088
5403,33.8145469,-117.9189912
5404,37.7825583,-122.4001254333
5405,37.6711425389,-122.4702242017
5406,37.9300032333,-122.01531071669999
5407,36.8470591167,-119.7893374667
5408,37.6527036587,-121.8782043457
5409,37.320564875,-121.9502102032
5410,34.2162537167,-119.0383560667
5411,34.1866807333,-118.15946405
5412,34.0518416211,-118.24562430379999
5413,36.10411005,-115.1377932667
5414,37.7713677575,-122.4237763882
5415,37.7939098333,-122.27714461670001
5416,36.04276355,-115.10054665
5417,37.3724335741,-121.8450388374
5418,34.0118842533,-118.419546783
5419,37.5064691853,-122.260792459
5420,34.0327477333,-118.49544525
5421,34.14334415,-118.2337719167
5422,38.574554575,-121.4856032211
5423,37.7569830429,-122.2497975826
5424,34.1517970833,-118.0801774667
5425,37.9011230134,-122.0613659329
5426,33.6819533667,-117.91812915
5427,33.8621700167,-118.09451650000001
5428,33.9328166104,-118.3963483572
5429,34.09079098,-118.34632915
5430,34.1013754068,-118.3412504196
5431,37.76382929,-122.41953259
5432,33.7296310569,-117.7868163586
5433,37.3963039,-121.9450114833
5434,34.1122836,-117.52958880000001
5435,34.1496650167,-118.4388418833
5436,37.4446830575,-122.1609930471
5437,34.4166548946,-119.6771943569
5438,36.2607857667,-115.1675655667
5439,36.0921018367,-115.1759648323
5440,37.7764464833,-122.39851781669998
5441,33.6945136,-117.8685684833
5442,37.75668705,-122.2537166333
5443,37.44380732220001,-122.1646159887
5444,37.1137060833,-121.6379493
5445,38.7299735667,-121.28935895000001
5446,36.0210322627,-115.0860357285
5447,34.28269052,-118.7962768
5448,36.04117285,-115.09986243329999
5449,34.14729702,-118.25627136000001
5450,34.1496160167,-118.2546670833
5451,37.6139849522,-122.3854207993
5452,34.0709796749,-118.3571076872
5453,33.651507486,-117.7461031079
5454,33.706413269,-117.85591886080002
5455,37.3405825333,-121.9043060333
5456,34.0837499781,-118.273870647
5457,37.5265069561,-122.0017790794
5458,37.4074471118,-122.1452878434
5459,38.4222428838,-121.4015758038
5460,34.0136803833,-118.49758795
5461,37.5570688,-122.2762893
5462,37.3227768667,-121.9939645167
5463,33.9976696549,-118.4607856403
5464,34.1428816333,-118.03053724999998
5465,36.81537865,-119.7811245833
5466,37.7804180314,-122.47796851030002
5467,34.04907357,-118.25590521000001
5468,38.6925448294,-121.5885033572
5469,36.5835463167,-121.89704538329998
5470,33.68570327,-117.91905933
5471,36.5840722333,-121.89732855
5472,33.6913436249,-117.8931176662
5473,36.1607249,-115.2902763333
5474,33.5570857333,-117.2153549167
5475,33.8170298,-116.52874856670002
5476,37.78187221,-122.39254683
5477,38.6921054481,-121.59330764010001
5478,37.6291907333,-122.39996233330001
5479,34.00051745,-117.8433362
5480,33.9124962006,-117.8881072998
5481,34.0124445334,-118.4164890647
5482,37.79985425,-122.2502986167
5483,34.00569825,-117.8215077333
5484,34.1847961833,-118.44821468329998
5485,37.6179367648,-122.1525835991
5486,37.5358001,-122.2394551833
5487,37.4360808667,-122.1328245667
5488,37.69976215,-121.8709830167
5489,37.7688843206,-122.2337985722
5490,34.0743124167,-118.36084886669998
5491,34.1513540112,-118.2550811411
5492,33.8089695063,-117.9244297743
5493,37.3238642489,-121.9499570354
5494,36.0222471027,-115.1241981983
5495,37.3344283167,-121.8892088833
5496,37.43809045,-122.15941548329998
5497,37.7817180333,-122.4539367333
5498,37.7817054667,-122.4543972
5499,37.78150575,-122.4562487333
5500,37.83518133330001,-122.2631956
5501,37.7815232167,-122.4567551667
5502,37.3311426,-121.8874354
5503,34.1467369,-118.1349226167
5504,36.05768735,-115.1232675833
5505,34.1451224667,-118.14327375
5506,32.9148551618,-117.1187317371
5507,36.1205926131,-115.17228007960001
5508,37.7643708333,-122.4215334667
5509,33.8243026333,-118.3518375667
5510,38.5706376667,-121.48285055000001
5511,33.83670073,-118.34794229
5512,37.3794139833,-122.07235575
5513,33.6854070988,-117.8132843971
5514,37.3794009167,-122.0748161333
5515,37.37923313380001,-122.0751455426
5516,37.3792023667,-122.0750767
5517,33.8370248667,-118.3491409833
5518,36.1110271642,-115.1722741127
5519,37.7725295833,-122.4407258167
5520,33.6893685925,-117.1469902739
5521,37.4164093564,-122.1477407221
5522,36.0012386,-115.1045415833
5523,37.6184466608,-122.3862147331
5524,36.1076120657,-115.1738512516
5525,34.1931996833,-118.4583470833
5526,37.6724440891,-122.0805235789
5527,37.7264183667,-122.4759591333
5528,34.1480451833,-118.2569239
5529,33.7595083762,-118.01623106
5530,37.3226557667,-122.05359335
5531,37.3037040333,-121.97896269999998
5532,37.33750301,-121.89375466
5533,34.1484184667,-118.4358560167
5534,33.7305232833,-117.8348982333
5535,37.9727462758,-122.5275210767
5536,37.4230523,-122.07152276669999
5537,37.69519055,-122.0827973
5538,36.7684593333,-119.79679041669999
5539,37.389573,-121.9841279333
5540,36.0998988863,-115.2254419368
5541,34.1811149336,-118.31220253359999
5542,37.39311595,-122.07938475
5543,37.3315827833,-121.9091254
5544,37.2231706,-121.98363538329998
5545,34.0399673,-118.4424542667
5546,37.3353678,-122.0057265667
5547,34.0405905167,-118.4433889333
5548,38.5830494913,-121.49960037580001
5549,33.8433661105,-118.33549976349998
5550,37.3195620833,-121.9773159833
5551,35.1790086667,-120.7343494892
5552,37.3363930295,-121.8934178352
5553,34.1368492667,-118.3541995333
5554,37.4282345066,-122.1756398678
5555,37.3344395487,-121.895070076
5556,37.3894106,-122.08289755
5557,33.6813687833,-117.8852614833
5558,34.0279465167,-118.5000774667
5559,34.0833560333,-118.38545591669998
5560,34.0162241039,-118.4991037846
5561,36.06976295,-115.07399309999998
5562,37.41725158,-122.02543765
5563,37.696877966,-122.1264588833
5564,38.352796664100005,-121.9782292843
5565,34.0975805,-118.36511165
5566,34.0975518833,-118.3654388
5567,34.0975518833,-118.3654388
5568,34.1824024333,-118.31097305000002
5569,38.5746146,-121.48200854999999
5570,37.77860525,-122.3962003167
5571,33.8713998667,-118.0599830667
5572,34.12419115,-118.26653690000002
5573,34.1476493667,-118.24670953329999
5574,34.0109914743,-117.7372337231
5575,34.1549043667,-118.4749792333
5576,33.7292473748,-117.78316855429999
5577,33.7306393296,-117.7886939049
5578,34.1521396833,-118.4657469333
5579,33.8094352909,-118.2860076427
5580,33.98070125,-118.4644988833
5581,37.6131969,-122.38498569999999
5582,37.3351953291,-122.0327183355
5583,33.8086597248,-117.9270100594
5584,37.7788066833,-122.39293098330002
5585,37.6340926667,-122.0570472833
5586,37.7767613042,-122.3948299885
5587,37.7771993333,-122.4414314333
5588,37.3820360333,-121.9774055333
5589,33.9975347,-118.46092704999998
5590,37.5339756167,-122.3265206
5591,33.9008453729,-118.37266253579999
5592,33.6765138833,-117.7652055167
5593,32.7108907667,-117.1647906167
5594,38.42314385,-121.4157546
5595,36.8511321,-119.8068967167
5596,37.799602237,-122.2724498053
5597,36.18969145,-115.30524995
5598,37.36510715000001,-121.9151449
5599,37.7105274475,-122.2120428085
5600,37.6409602333,-122.42082365
5601,37.7124516066,-122.2140859458
5602,33.730496566,-117.78483152389998
5603,34.20064825,-118.43215609999999
5604,34.1875118,-118.41689555
5605,37.3791122545,-122.1166000267
5606,37.4257470333,-121.9736211167
5607,37.9369620454,-122.0249949396
5608,34.0166330333,-118.4055161333
5609,37.3752926667,-122.0615887
5610,36.0405975847,-115.04415035250001
5611,33.9852610833,-118.4384786833
5612,37.51145705,-122.2931549
5613,37.4435507833,-122.1718853333
5614,36.1163628,-115.1546788167
5615,33.5532603444,-117.13965296750001
5616,36.1119805915,-115.1766085625
5617,32.7168770333,-117.13598035
5618,37.7642810167,-122.4643734667
5619,36.1074733783,-115.1771664619
5620,33.8325118522,-118.3473336697
5621,37.0237772797,-121.5642142296
5622,34.0776880378,-118.3245724795
5623,37.6303994167,-122.4180882
5624,33.9167289,-117.9004795667
5625,33.8248639833,-117.95865175
5626,36.08953475,-115.17638653
5627,36.067191684799994,-115.17828226090002
5628,33.84897435,-118.3506281333
5629,38.6868762833,-121.30940204999999
5630,33.8268355833,-118.3271311833
5631,33.9187504,-117.8887244833
5632,33.1768771129,-117.331356822
5633,37.7776382667,-121.9721381833
5634,38.0127931,-122.2853623333
5635,37.6715544099,-122.46998012070001
5636,38.64172714320001,-121.475359615
5637,38.3682635,-121.9536793833
5638,36.1239581202,-115.1712226868
5639,37.9976870833,-122.58489865
5640,34.076201262,-118.352337169
5641,37.3209570051,-121.9501369159
5642,38.3663829667,-121.95375575000001
5643,36.17024035,-115.1436783833
5644,36.1690574,-115.1399992167
5645,38.4028932,-122.82309279999998
5646,37.7756172667,-122.41323368330002
5647,37.4339485333,-121.89341050000002
5648,32.7302652,-117.21555255
5649,34.0511833159,-118.2540780974
5650,37.3206699065,-121.9498085976
5651,36.0992060167,-115.1095622833
5652,34.0852182867,-118.3835388272
5653,37.3917439333,-121.9769029167
5654,33.5773076167,-117.72612305
5655,34.0847522798,-118.38435917469998
5656,36.0480666983,-115.07766723629999
5657,39.5230658333,-119.7805390167
5658,36.1231024946,-115.17093620609998
5659,37.77393566,-122.4137911353
5660,37.2410056367,-121.86696052550002
5661,33.6960657717,-117.8264164925
5662,33.695543581,-117.827757597
5663,33.6950927986,-117.8265452385
5664,36.0295889167,-115.08565334999999
5665,37.7571017961,-122.2533595562
5666,33.9747125167,-117.8376759667
5667,34.0497437496,-117.1714532375
5668,33.7053268167,-117.92041775
5669,33.9461546686,-118.4073400497
5670,33.9415442181,-118.404378891
5671,33.9417934381,-118.4019327164
5672,33.9418290408,-118.3995723724
5673,35.1388179016,-120.6429183483
5674,34.0518142333,-118.2552835167
5675,34.1087400833,-118.04013489999998
5676,36.0606662,-115.0331353333
5677,37.4814449,-122.1712647
5678,34.036677889,-118.0848846428
5679,33.8089323916,-117.92584916280002
5680,37.7832308206,-122.4029166674
5681,36.0058303307,-115.08460672809998
5682,33.8431537333,-118.0009330833
5683,37.7060939667,-121.05124043330001
5684,37.5116896114,-122.2938149054
5685,39.529444639,-119.81406318850001
5686,34.0121811529,-118.4941657436
5687,37.947294113,-122.0607447624
5688,38.5749377167,-121.46066698329999
5689,37.7642436023,-122.4018895626
5690,33.7245083,-117.83231924999998
5691,33.2072745029,-117.2831726074
5692,37.1297991,-121.65419955
5693,37.12900425,-121.6535083667
5694,36.0218305882,-115.0856924057
5695,33.207489945,-117.2857046127
5696,37.1289298167,-121.6530879
5697,34.0831390751,-117.1419006586
5698,34.1854424833,-118.5972284167
5699,33.1312373833,-117.3088303667
5700,33.7920262167,-118.3311586333
5701,34.0264934333,-118.4779064667
5702,32.71860843,-117.16663056
5703,33.8424571861,-117.9979705811
5704,38.0122374333,-122.27429364999999
5705,37.3739788167,-122.05381605
5706,37.2232766574,-121.9835724365
5707,32.7136713004,-117.16270923610001
5708,33.7040556,-117.9329035
5709,33.9417934381,-118.3995509148
5710,34.145807005,-118.1483648745
5711,33.8628419017,-117.8780254338
5712,33.6767760868,-117.886621356
5713,37.30907398,-121.94983273
5714,37.3805417875,-122.07180619239999
5715,33.1416009167,-117.1492794167
5716,33.7807257667,-118.02976431670001
5717,37.3790970167,-122.0722752333
5718,32.72936165,-117.17116315
5719,33.80871905,-117.9224975833
5720,33.6487816167,-117.84485026670002
5721,37.4348026667,-121.8976077167
5722,33.8033962221,-117.91058857119998
5723,35.99576495,-115.0972002667
5724,32.7259070126,-117.1701703039
5725,36.11512303,-115.19365614
5726,37.2651501167,-121.8653271167
5727,33.76914315,-118.1829388833
5728,37.2748467885,-121.85754328970002
5729,33.8090957667,-117.92317385
5730,36.1093385274,-115.1703137182
5731,37.7661027,-122.40304386110002
5732,37.77511755,-122.4115986167
5733,37.9762085667,-122.06609190000002
5734,33.9191128333,-118.4134133167
5735,37.7809806097,-122.39935092720002
5736,34.1492826167,-118.3788305333
5737,37.3781120215,-122.0304894447
5738,37.7778425333,-122.3960274667
5739,37.3284182667,-121.9319005
5740,34.10203965,-118.2916208667
5741,37.77849215,-122.24246776
5742,36.1261144956,-115.1674692864
5743,33.6502742333,-117.8375856167
5744,37.7531452833,-122.4209393167
5745,35.9652422697,-115.1691734791
5746,37.3064297167,-122.03140155
5747,36.1421205833,-115.1747287333
5748,33.5714579,-117.7625543167
5749,34.1367941694,-118.3527439703
5750,38.5704161667,-121.4899197667
5751,37.7832027724,-122.399694822
5752,37.4379919667,-122.1595076
5753,33.8055713444,-117.921313039
5754,34.0169177479,-118.4977734089
5755,37.7302643,-122.4292527167
5756,39.4888072361,-119.79380607599998
5757,35.6074696371,-115.3882455826
5758,37.7114543415,-122.2117808999
5759,34.1374148833,-118.3557817167
5760,37.3198166833,-121.9736832167
5761,37.3647852733,-122.0301568508
5762,37.7485307833,-122.38739771670001
5763,34.1436657,-118.25670455
5764,33.8076988504,-117.91804976299998
5765,33.0706202811,-117.0662414378
5766,37.3061276634,-121.9318572734
5767,34.06750469,-117.9644408593
5768,37.2951738,-121.9317264
5769,34.1425628667,-118.23353265000001
5770,37.334115385400004,-121.9231581688
5771,34.89072915,-116.9993931833
5772,37.3347240372,-121.887928396
5773,32.70856715,-117.1705233167
5774,37.3347606456,-121.8961318838
5775,37.7539945139,-122.4210108971
5776,34.06256385,-118.02029375
5777,36.1250500471,-115.1723814011
5778,38.5705811667,-121.4885657833
5779,37.4343105,-122.15574469999999
5780,34.1531071333,-118.64634501669998
5781,37.544528199999995,-122.2845794167
5782,33.91352355,-117.45798934999999
5783,37.759211314,-122.4214405765
5784,33.9921008853,-118.4452691674
5785,37.7124711057,-122.21415638919999
5786,34.0124400867,-118.4172803164
5787,34.0454769819,-118.2380637582
5788,36.0420878,-115.11790845
5789,33.7834369,-117.89025888329999
5790,34.1870046333,-118.3177992
5791,33.9165939,-117.93200205
5792,37.4052273667,-122.1102272833
5793,33.91789175,-117.93083336669999
5794,33.7297331142,-117.9892945723
5795,37.0033217667,-121.54672905
5796,34.0447744315,-118.2495725155
5797,36.1090335968,-115.17384052280002
5798,34.3833697889,-118.5687071789
5799,33.6894953833,-117.8961321333
5800,36.1086695486,-115.17586827279999
5801,33.8114382138,-117.9214207245
5802,36.06423885,-115.0379923167
5803,36.0936991333,-115.1749685333
5804,36.1058957926,-115.17399072650001
5805,36.1059998102,-115.1743984222
5806,37.2255323078,-121.98251229509998
5807,36.118931594,-115.1760721207
5808,36.118918594,-115.17320215700002
5809,34.0804264167,-118.38540635
5810,33.7871371889,-117.9132342339
5811,37.37895335,-122.07525855
5812,34.0293672667,-118.41144855
5813,34.0664611167,-117.28812503330002
5814,32.9379355,-116.8747949333
5815,36.112439966,-115.1720702648
5816,37.5015892667,-122.2459429333
5817,37.4481924667,-122.1591716167
5818,34.1456149346,-118.1450843811
5819,32.7422144167,-117.16022181670002
5820,34.0853995333,-118.3840156
5821,38.5730812,-121.4872365667
5822,34.0833441833,-118.2924216833
5823,34.09065545,-118.2926246
5824,36.1084355167,-115.17072916029998
5825,33.7987104595,-117.9185342789
5826,36.10230147,-115.17118048
5827,36.06604075,-115.0368175333
5828,37.3336274167,-121.8845236167
5829,33.8128536333,-116.54422195
5830,38.7460949,-121.27493868330001
5831,38.2577797833,-122.0647926833
5832,37.6126339667,-122.3842287667
5833,34.1125951286,-117.5301826
5834,33.1277367333,-117.3094916
5835,38.5609351734,-121.3455176353
5836,37.6480019667,-122.49056909999999
5837,37.5604352667,-122.3221329333
5838,36.0695632833,-115.0812398167
5839,36.0674258395,-115.1742053032
5840,33.8113784667,-118.13739365
5841,33.7004392167,-117.98835265000001
5842,34.0867241248,-118.3813562542
5843,38.65708345,-121.52496541670001
5844,33.8463935667,-117.98720793330001
5845,37.5609993,-122.2804122333
5846,38.4124721,-122.71280415
5847,34.1461743306,-118.1591176987
5848,37.7774510992,-122.4382883359
5849,34.0904835728,-118.37500600599999
5850,37.7830587667,-122.4009644167
5851,37.83206875,-122.2635431167
5852,37.39026535,-122.0817969833
5853,32.75245405,-117.2134788
5854,34.1414183333,-118.1314535667
5855,34.0837898341,-118.36291812500001
5856,33.8103089088,-117.9185128212
5857,34.133708,-117.9251609
5858,38.90145295,-121.0747778833
5859,33.6505219333,-117.7452689167
5860,34.43915015,-119.72913961669998
5861,36.0271434333,-115.08455705
5862,35.9425730667,-115.1165588167
5863,33.9220404973,-118.3956027031
5864,33.7580393333,-118.1099280833
5865,36.121307373,-115.17198944090002
5866,33.65057685,-117.74438675
5867,32.7484399833,-117.15267875
5868,32.7679014667,-117.1662136667
5869,36.0409548833,-115.10136498330002
5870,32.76792575,-117.1661361667
5871,38.2974349685,-122.2894984171
5872,33.3691639136,-117.55469799040002
5873,33.8091695167,-117.9223752
5874,32.76308635,-117.133834
5875,37.7999265167,-122.25009598329999
5876,33.6886387624,-117.8955316544
5877,36.1340621972,-115.16447424889999
5878,37.3193968456,-121.8652340246
5879,34.07782765,-118.26122371670002
5880,34.1522654124,-118.3516282647
5881,37.3319400427,-121.9068181515
5882,33.6605372167,-117.6682579
5883,37.6127917069,-122.38411116929998
5884,37.6128508228,-122.3842914855
5885,37.6145906158,-122.3855110489
5886,33.6868888667,-117.6295203167
5887,37.6145906158,-122.3855110489
5888,36.0660642635,-115.2606582642
5889,37.7061052228,-121.9272458553
5890,38.570739999999994,-121.4575275333
5891,33.9981333167,-118.1450862167
5892,33.8093149449,-117.9230296612
5893,34.09806585,-118.36735991670001
5894,37.2668300167,-121.83361105
5895,37.2663447833,-121.8337415167
5896,33.5550306128,-117.2114015866
5897,34.42593419,-118.57040351
5898,37.3232113167,-122.04735466669999
5899,37.340596,-122.0421411667
5900,37.7773616234,-122.395172365
5901,33.7874974667,-117.8536586333
5902,33.8123324586,-117.9148650169
5903,33.7713851833,-117.86840955000001
5904,37.6178815539,-122.38521869870002
5905,33.8099345022,-117.9189527035
5906,36.8487636833,-119.7898388
5907,37.510470345,-122.2046193627
5908,34.0333103,-118.449718
5909,36.1176778212,-115.1728235901
5910,33.8124282864,-117.92001754049998
5911,35.2397122,-120.64015948329998
5912,37.62221193,-122.39963220999998
5913,36.1965676333,-115.2508450667
5914,34.1873666167,-118.4132357167
5915,34.1871008333,-118.4133802833
5916,34.0837936178,-118.36319754260002
5917,37.319663105,-122.0447158813
5918,37.42875993,-121.90798007999999
5919,34.0946677367,-118.37363004679999
5920,34.1452420018,-118.1506419182
5921,34.0693110167,-117.26182005
5922,38.5746447,-121.3825038
5923,37.4167951575,-122.02534603930002
5924,37.5001874667,-122.2525230167
5925,34.4205275845,-119.6999638654
5926,33.5964351376,-117.6591217518
5927,32.8189366759,-117.1502530575
5928,37.2356861167,-121.8735796667
